,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
0,Dataset/bhojpuri\Aditya - Suna Suna Sanam.mp3,1.360878586769104,0.3619649410247803,0.434418648481369,0.24370933454429244,6.219118118286133,0.36166927218437195,2319.4416607663115,2010.4998261669568,21.210967452805207,4294.983469508086,0.004725245019669014,0.06644239399953672
1,Dataset/bhojpuri\Ajay Anand - Hamar Machhari.mp3,1.7646353244781494,0.3403680920600891,0.470061331987381,0.25447786311831666,12.16907024383545,-0.003941912669688463,2248.833614576386,2515.081517563231,22.31297560756813,4188.137730280228,0.004537903017977732,0.049672114199532956
2,Dataset/bhojpuri\Ajay Nishad - Bhatar Bina Kuchh Na.mp3,1.5738455057144165,0.3369452953338623,0.5290443897247314,0.2562305692742866,17.335182189941406,0.5208714008331299,3640.167010327928,3801.143378693096,19.947537389663346,7873.438551480484,-0.02405863938501017,0.07816761529079097
3,Dataset/bhojpuri\Ankit Tiwari - Aj Fulawna Fat Jai.mp3,1.5630691051483154,0.44960299134254456,0.6026337742805481,0.27028426180007936,23.569583892822266,6.667404651641846,3055.0640410404317,3685.290629525751,18.91408954743999,6546.772417069799,0.02119260128015205,0.05976318576303189
4,Dataset/bhojpuri\Ankur Singh - Joban Duno.mp3,1.697463035583496,0.42615145444869995,0.5948106050491333,0.26783998026011485,19.288440704345703,2.72407865524292,3951.0677335467267,3599.2639887179225,20.261552181815926,7834.1790894011565,-0.0032632310415615876,0.09627509855339826
5,Dataset/bhojpuri\Ankur Singh - Shikar Ho Jaibu.mp3,1.547660231590271,0.3826367259025574,0.5117191672325134,0.25449216335808145,15.722885131835938,3.909817695617676,3568.0872026729294,3847.4831395109773,21.67421507173302,7578.187418780382,-0.01781160689108625,0.06993183004343745
6,Dataset/bhojpuri\Ankur Singh - Tohra Pe Raji Na.mp3,1.6112257242202759,0.32958394289016724,0.562857449054718,0.27125697768399615,13.267436027526855,4.24542236328125,4470.559952911529,4227.435385030725,20.655243928721692,9655.32738485763,0.0024649673762760418,0.11353319120788774
7,Dataset/bhojpuri\Annu - Balam Ji Dihale.mp3,1.4646046161651611,0.3561685085296631,0.4576018452644348,0.2517236205018595,13.370954513549805,2.311116933822632,2983.4750886905786,3211.6867974640945,20.32656473333946,6171.632294505927,-0.008678613947668445,0.0670974218826968
8,Dataset/bhojpuri\Annu - Tohar Jhol Piya.mp3,1.605583906173706,0.3801332414150238,0.5963059663772583,0.2666133244326218,12.515564918518066,2.5659408569335938,3734.8987476318785,4002.577126356563,22.125459211943987,8153.653594533692,-0.004933332532341657,0.07947889171194665
9,Dataset/bhojpuri\Arun Babua - Lad Gail Najariya.mp3,1.6575772762298584,0.4023400545120239,0.6806430220603943,0.2795491300537521,42.26792907714844,2.914170026779175,3171.785432996154,3462.5276910309803,18.441099084421907,6686.533316022399,0.00545666241415232,0.06164059060157379
10,Dataset/bhojpuri\Arun Babuwa - Gail Rahi Dekhe.mp3,1.5829434394836426,0.34589263796806335,0.5619297027587891,0.2724095464286394,19.340457916259766,0.4280508756637573,3759.7180648035956,3568.376507286844,20.361726334661455,7342.336688978608,0.013537809382630028,0.09133305738537092
11,Dataset/bhojpuri\Ashok Sonkar - Dewareu.mp3,1.7070292234420776,0.3492988049983978,0.5617825984954834,0.27092645737025606,7.304431915283203,-3.4228482246398926,2969.2807047633646,3193.578060149072,21.070713820135392,5965.7167866173895,-0.0071900809595666455,0.06308050476560981
12,Dataset/bhojpuri\Ashok Sonkar - Yadav Ji Se Pahile.mp3,1.4001460075378418,0.34972766041755676,0.45831215381622314,0.2519163993381529,13.284309387207031,2.233856201171875,3802.494362190714,3612.461323818234,21.809261848389237,7596.583776358113,-0.026709707559892135,0.09906310380740707
13,Dataset/bhojpuri\D K Dasrath - Tang Le Gail Gonda Ke Pardhan.mp3,1.7513360977172852,0.46400144696235657,0.6988826394081116,0.2787476338996664,23.436138153076172,3.6915194988250732,2961.8388706572514,3196.386320325712,19.306445487128162,6174.9337804328225,0.01279295671875953,0.05582965544691163
14,Dataset/bhojpuri\Khesari Lal Yadav - Bhatijwa Ke Mausi Jindabad.mp3,1.5861611366271973,0.40071529150009155,0.6370366811752319,0.27366892693997896,28.511716842651367,5.8000664710998535,3270.705668064726,3675.0606530274545,18.693962682753796,7193.120435563266,0.014955422634928828,0.0615941854813085
15,Dataset/bhojpuri\Khesari Lal Yadav - Daal De Kewadi Mein Killi.mp3,1.5257418155670166,0.44878071546554565,0.5889936089515686,0.2634673069083525,11.520307540893555,3.9406003952026367,3169.735199712692,3614.687239453083,19.63850410985395,6846.237084258708,-0.010323291954236728,0.061471385200557935
16,Dataset/bhojpuri\Khesari Lal Yadav - Laga Ke Fair Lovely.mp3,1.4806519746780396,0.3828948736190796,0.5658136606216431,0.25599150808528925,9.167841911315918,3.1289870738983154,3035.0184002689307,3380.8783279884556,19.96846881609151,6623.76856825197,-0.009201463214519355,0.05755017822602754
17,Dataset/bhojpuri\Khesari Lal Yadav - Love Kala Sab Hoi.mp3,1.4805084466934204,0.3883495032787323,0.6075018048286438,0.2664583155788054,9.212908744812012,2.849390983581543,2991.350728629846,3436.1782448103627,21.001545043432884,6531.114275634351,-0.010821806424097993,0.05672839627747027
