,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
0,Dataset/Bollywood_Romantic\Abhijeet Srivastava - Chashni (From Bharat) (1).mp3,1.3285820484161377,0.3966192603111267,0.4364781081676483,0.23906492858310646,10.287681579589844,-0.6143403649330139,2528.87445705972,3245.8516003672194,21.11228467468489,5739.7231622046065,-0.038839543790200604,0.04366493053932658
1,Dataset/Bollywood_Romantic\Akhil - Duniyaa (1).mp3,1.2556054592132568,0.3960893750190735,0.3832482397556305,0.22445143736648093,18.535606384277344,3.4081435203552246,1931.5510892987627,2735.88417505049,20.95783666362502,4043.5012419200384,0.02809911544842699,0.033159615715525496
2,Dataset/Bollywood_Romantic\Akhil - Duniyaa (From Luka Chuppi).mp3,1.2556054592132568,0.3960893750190735,0.3832482397556305,0.22445143736648093,18.535606384277344,3.4081435203552246,1931.5510892987627,2735.88417505049,20.95783666362502,4043.5012419200384,0.02809911544842699,0.033159615715525496
3,Dataset/Bollywood_Romantic\Akhil Sachdeva - Tera Ban Jaunga (From Kabir Singh).mp3,1.2426344156265259,0.3741723597049713,0.4053429663181305,0.22582398293627806,9.814268112182617,0.0002744827070273459,2391.425242339641,2961.8908211351877,21.250127319790618,5223.653171944572,-0.010489923101838832,0.04519294820362241
4,Dataset/Bollywood_Romantic\Alka Yagnik - Agar Tum Saath Ho (From Tamasha).mp3,1.2199808359146118,0.3454652726650238,0.33960071206092834,0.19882553770182307,7.819092750549316,-1.5233234167099,1191.5122083511524,1582.9394259905912,20.94276484440178,2385.840724620427,0.013606294043784573,0.024792002418727938
5,Dataset/Bollywood_Romantic\Alka Yagnik - Agar Tum Saath Ho.mp3,1.2199808359146118,0.3454652726650238,0.33960071206092834,0.19882553770182307,7.819092750549316,-1.5233234167099,1191.5122083511524,1582.9394259905912,20.94276484440178,2385.840724620427,0.013606294043784573,0.024792002418727938
6,Dataset/Bollywood_Romantic\Amaal Mallik - Chale Aana (From De De Pyaar De).mp3,1.2394506931304932,0.37779566645622253,0.39458757638931274,0.22448046206946248,11.475040435791016,2.042626142501831,2724.1241878969295,3487.854709694948,21.411736434112456,6573.476531766326,-0.029746986984827035,0.04773757898554288
7,Dataset/Bollywood_Romantic\Amaal Mallik - Soch Na Sake.mp3,1.258697509765625,0.35920602083206177,0.43936750292778015,0.2372262389401749,13.008163452148438,3.0538763999938965,2193.988054530164,2918.8679234193164,21.208040808518074,4890.6411489435,-0.012958021411090585,0.04013180677968535
8,Dataset/Bollywood_Romantic\Ami Mishra - Hasi - Female Version.mp3,1.1946494579315186,0.27957794070243835,0.3423035442829132,0.21133255021587574,11.363757133483887,-1.7372766733169556,1811.634805852017,2542.0148487909605,22.14579694570842,3479.971832774909,0.048625465158576915,0.033593165328394486
9,Dataset/Bollywood_Romantic\AR Rahman - Enna Sona (From OK Jaanu).mp3,1.0846902132034302,0.3613393008708954,0.33472445607185364,0.1911248109389934,5.495575904846191,-2.86393404006958,1819.585781830067,2743.264794366096,20.087951802478962,4056.682838559394,0.016279151921987648,0.027996876030409717
10,Dataset/Bollywood_Romantic\AR Rahman - Enna Sona.mp3,1.1794512271881104,0.40971606969833374,0.3932742476463318,0.22238732173550638,5.80927038192749,-0.8897705078125,1937.0719410270167,2954.1462416233317,21.00096490385396,4281.299863232277,0.017850614285425826,0.02961602194694552
11,Dataset/Bollywood_Romantic\Arijit Singh - Gerua.mp3,1.2855043411254883,0.305788516998291,0.4332869350910187,0.24321350514102846,13.047801971435547,1.8792836666107178,2557.423722961771,3361.7749049145596,21.36124267039931,5594.235395514472,-0.003958040048621695,0.04713417974669457
12,Dataset/Bollywood_Romantic\Arijit Singh - Ghungroo (From War).mp3,1.3865749835968018,0.5008321404457092,0.5309076309204102,0.2558347911435187,14.34300708770752,3.7887039184570312,2618.7245884519957,3316.9256541989475,19.560353903130075,5951.556338591069,-0.00271369897751616,0.043668309292736865
13,Dataset/Bollywood_Romantic\Arijit Singh - Itni Si Baat Hain (From Azhar).mp3,1.2994396686553955,0.366157203912735,0.4443679451942444,0.2410967410653696,2.2376909255981445,-3.70916485786438,2850.6022658671923,3505.8313466858526,21.13095780257079,6575.736464968153,0.002981545177185007,0.04881979572763379
14,Dataset/Bollywood_Romantic\Arijit Singh - Kabhi Jo Baadal Barse.mp3,1.1741929054260254,0.32360154390335083,0.3134629428386688,0.2013513498590894,6.922513484954834,1.0355075597763062,3141.226119829588,3560.9617433889157,22.059516611603666,7209.383718226906,0.024425980003644075,0.061792289858441825
15,Dataset/Bollywood_Romantic\Arijit Singh - Khairiyat.mp3,1.2142391204833984,0.3727618455886841,0.4048190116882324,0.22513166859801617,11.341601371765137,0.5894140005111694,2259.797040070619,3300.2584977621236,21.233596879683464,5003.267919547216,0.029190199689435026,0.03597894251405455
16,Dataset/Bollywood_Romantic\Arijit Singh - Pal Pal Dil Ke Paas- Title Track.mp3,1.3287076950073242,0.3371037542819977,0.37655800580978394,0.22032190455705783,7.47511100769043,-1.7938016653060913,3466.9941688140484,3824.0618783229024,22.05800512889555,7938.783215492794,-0.03200061559517346,0.06664326776227614
17,Dataset/Bollywood_Romantic\Arijit Singh - Palat - Tera Hero Idhar Hai (From Main Tera Hero).mp3,1.4044389724731445,0.3826538026332855,0.48974886536598206,0.24942716859667705,5.881650447845459,0.8777282238006592,3825.131152738687,4244.078182397603,21.577672460647,8891.70660435988,-0.011140903798891454,0.07409013207823406
