,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
44,Dataset/sufi\Quratulain Balouch - Woh Humsafar.mp3,1.1685025691986084,0.31075674295425415,0.3355028033256531,0.20842074039777672,6.321281433105469,0.25950339436531067,1936.0641837980452,2499.688371231696,21.99844487397281,3953.2859724390787,-0.04187510329560406,0.04061605285123794
45,Dataset/sufi\Rahat Fateh Ali Khan - Aas Paas Khuda.mp3,1.3494997024536133,0.4230516254901886,0.4019826650619507,0.2347881385122254,13.285945892333984,2.233551502227783,2619.131453801908,3256.6800339642305,20.169849999982887,5508.268479789755,0.011924281153127084,0.04848683419084987
46,Dataset/sufi\Rahat Fateh Ali Khan - Afreen Afreen (Coke Studio Season 9).mp3,1.2166701555252075,0.38586246967315674,0.3315461277961731,0.20659067208043294,9.68083667755127,0.5051625370979309,2760.5746946772433,3501.3123122234765,22.46178172666331,6419.382581594753,-0.008315251068807475,0.04812546664674543
47,Dataset/sufi\Rahat Fateh Ali Khan - Ajj Din Chadheya (From Love Aaj Kal ).mp3,1.525073766708374,0.37283673882484436,0.4864850342273712,0.2573270953545898,11.729711532592773,2.59216570854187,1830.9445711400665,2142.2082671970497,20.6629454282379,3815.1537503418335,-0.002480226562097229,0.043837437962543586
48,Dataset/sufi\Rahat Fateh Ali Khan - Jag Soona Soona Lage.mp3,1.348818302154541,0.44022679328918457,0.45998746156692505,0.2431416978530736,10.450090408325195,3.102419853210449,2701.8501216588415,3177.342159174947,20.44222747483126,5535.118888545066,0.014819774018775737,0.054642336594182515
49,Dataset/sufi\Rahat Fateh Ali Khan - Kaisa Yeh Junoon.mp3,1.321309208869934,0.38523241877555847,0.36516812443733215,0.21973641813786043,4.627106666564941,-2.002610206604004,2385.013444456336,3227.6159018225803,20.750064474593554,5166.36044984751,0.0030123825528777168,0.042236328125
50,Dataset/sufi\Rahat Fateh Ali Khan - Main Jahaan Rahoon (From Namastey London).mp3,1.348212718963623,0.3367512822151184,0.4892476499080658,0.24873249981867923,2.7627780437469482,-3.4413833618164062,2728.377855417925,3013.129835326731,21.612883558809834,5474.382667089679,0.014943064975380872,0.06204088343379865
51,Dataset/sufi\Rahat Fateh Ali Khan - Main Tenu.mp3,1.3100467920303345,0.3854542672634125,0.4116034209728241,0.23096569942465808,1.8955514430999756,-1.370801329612732,2226.01044309217,2861.1598078312386,21.51473676897472,4537.731617266485,0.01604436125543335,0.045533132159863356
52,Dataset/sufi\Rahat Fateh Ali Khan - O Re Piya.mp3,1.3414510488510132,0.34939131140708923,0.4157997965812683,0.23068889430094536,7.0938310623168945,-0.07997694611549377,1902.8722651581147,2778.091000495238,21.05666086165112,3676.834123348956,-0.01285503627305029,0.034733128395291864
53,Dataset/sufi\Rahat Fateh Ali Khan - Rangrez.mp3,1.2026257514953613,0.3702346980571747,0.4183069169521332,0.23196207828650459,7.3399224281311035,1.0269635915756226,3335.450197780387,3819.219886895865,21.10277678738818,7438.304763349514,0.04955632342468117,0.06484262173847087
