,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
0,Dataset/ghazal\Ghulam Ali - Chupke Chupke Raat Din.mp3,1.3417837619781494,0.39156967401504517,0.4080503284931183,0.23732448572116485,4.316103458404541,1.948974847793579,2515.133953059313,3188.5338159242183,20.550983646623276,5314.307402608498,-0.008987804584623511,0.04861567806816456
1,Dataset/ghazal\Ghulam Ali - Hangama Hai Kiu Barbad.mp3,1.352181077003479,0.3348979949951172,0.4046971797943115,0.2314075818672926,0.7369905710220337,-6.43300199508667,1525.99068198986,1638.8822383070562,20.647740414253082,2938.074159861809,0.035097736824447175,0.03573599026763592
2,Dataset/ghazal\Ghulam Ali - Koi Raat Aisi Bhi Aaye.mp3,1.2968297004699707,0.3505002558231354,0.34892868995666504,0.2153377665800152,1.907647728919983,-3.0838003158569336,2166.0936404922295,2637.2559425893983,21.19008423416994,4357.404281399693,-0.05728198248285395,0.05053114432071521
3,Dataset/ghazal\Ghulam Ali - Woh Nahi Mera Magar - Duet.mp3,1.2658506631851196,0.362091988325119,0.3608017563819885,0.22103123476083295,6.674773216247559,0.10418408364057541,2282.658267252181,2906.5939996969273,21.47860024343188,5056.693279109589,0.014993348112870425,0.03866012949486301
4,Dataset/ghazal\Ghulam Ali - Yeh Dil Pagal Dil Mera.mp3,1.3354490995407104,0.45006030797958374,0.47986364364624023,0.2503594715515579,4.664615631103516,0.41650235652923584,2420.5138087265577,2354.068461324691,21.222461112740362,5028.0237757138475,-0.004198069809922541,0.06226157765622944
5,Dataset/ghazal\Gulzar - Baarish.mp3,1.3159130811691284,0.41914665699005127,0.44315236806869507,0.23167497837008977,0.09023415297269821,-13.296347618103027,1646.8519968151272,2032.3166758611924,19.634792865131196,3144.1477638823803,-0.02518781722855611,0.04136227265405342
6,Dataset/ghazal\Gulzar - Haath Chute Bhi.mp3,1.3128771781921387,0.42777004837989807,0.43990713357925415,0.23712801933513755,5.120662212371826,1.458153486251831,3627.758335740965,3649.9060274353214,21.756479829301682,7702.126461499576,0.02892914041823018,0.08472885182595721
7,Dataset/ghazal\Gulzar - Mausam Ka Jhonka.mp3,1.2745630741119385,0.4507063329219818,0.41356074810028076,0.22596140586389668,2.586196184158325,-4.155368804931641,2571.5170068565435,2905.327504000448,19.66193692649185,5237.772835245608,-0.0049676640288802126,0.06323075867246325
8,Dataset/ghazal\Gulzar - Mujhko Bhi.mp3,0.9511449337005615,0.3709540069103241,0.39835548400878906,0.2073471444234978,0.48265424370765686,-11.805500984191895,1493.9666375873037,2154.411507725179,17.010485904111945,2913.066816482734,0.009267818731959447,0.028050966897694908
9,Dataset/ghazal\Gulzar - Raat Chand Aur Main.mp3,1.2872551679611206,0.4816933870315552,0.31422364711761475,0.20287832398290395,4.705681324005127,2.202824592590332,2696.794151754431,3301.5019381342163,21.450009514239724,5942.49119793315,0.05031855972759889,0.050398144700045035
10,Dataset/ghazal\Jagjit Singh  Chitra Singh - Sarakti Jaye Hai.mp3,1.2164210081100464,0.33883291482925415,0.3520408570766449,0.212038488372399,1.4143304824829102,-7.675017833709717,1597.3704936580268,2196.076488221018,19.91877502479224,3069.756614712359,0.007481660619315467,0.030894821199192585
11,Dataset/ghazal\Jagjit Singh - Aap Agar In Dinon Yahan Hote.mp3,1.3400897979736328,0.3763698637485504,0.40572014451026917,0.23537736723036776,10.056269645690918,2.3991198539733887,2316.2987520919824,3364.550230392337,21.31604064269338,5240.449879895066,-0.04289370755199141,0.03379101013089067
12,Dataset/ghazal\Jagjit Singh - Baat Niklegi To.mp3,1.1251075267791748,0.35949355363845825,0.3082926869392395,0.20067522228796286,2.35884690284729,-4.201499938964844,1209.029460568201,1825.1690658607977,20.928239871950534,2212.5687875707213,-0.0020332311574042953,0.022646848686682285
13,Dataset/ghazal\Jagjit Singh - Dairo-Haram.mp3,1.4311249256134033,0.4386829435825348,0.4683675169944763,0.2466783133661439,6.114721775054932,0.7713471055030823,3353.721201997198,3895.5924236070487,20.577154990443834,7365.4196116467565,0.03690617347635547,0.06576000367922445
14,Dataset/ghazal\Jagjit Singh - Dard Apna Likh Na Payee.mp3,1.2315577268600464,0.3534379005432129,0.3667078912258148,0.21788526160903635,12.638011932373047,2.86226224899292,2710.08060344464,3628.492801281991,21.415348171774156,6115.499490743631,0.023115508837481875,0.042925610766186936
15,Dataset/ghazal\Jagjit Singh - Din Kuch Aise Guzarta Hai Koi.mp3,1.4194705486297607,0.38318923115730286,0.3994998037815094,0.23220803310011473,8.248969078063965,0.6438355445861816,3462.9764354375134,3724.036148373992,21.05306621496802,7746.681014325096,0.03377893892538361,0.07509128172073447
16,Dataset/ghazal\Jagjit Singh - Gham Ka Khazana Tera Bhi Hai Mera Bhi.mp3,1.3305920362472534,0.38840925693511963,0.39726099371910095,0.22812472831715466,5.016337871551514,-1.2932326793670654,2895.7252127707766,3383.9489005659693,21.411655455092834,6221.987276762219,0.06398809717348315,0.05563156295502789
17,Dataset/ghazal\Jagjit Singh - Haath Chhute Bhi To Rishtey Nahi Chhoda Karte (1).mp3,1.3136299848556519,0.31214407086372375,0.3348614275455475,0.20806001768385482,1.0728018283843994,-7.5103020668029785,3989.47964792353,3997.663972820607,21.124521232066872,9120.930597225133,-0.02184082126502094,0.08717149639139635
