,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
79,Dataset/Bollywood_Rap\Sidhu Moose Wala - Badfella.mp3,1.4450114965438843,0.41165441274642944,0.516879141330719,0.2546876670228315,14.068325996398926,2.0085511207580566,2698.2652942655577,2766.4060622079514,19.430564890451038,5572.684271879483,-0.00198791579619942,0.05982834730691057
80,Dataset/Bollywood_Rap\Sidhu Moose Wala - Boss.mp3,1.4986462593078613,0.4540277421474457,0.3583746552467346,0.21759004340657573,12.034107208251953,1.1696029901504517,2928.12232435003,3308.477749829109,20.30421554302952,6136.844588926175,-0.06586575015433911,0.054315363054040826
81,Dataset/Bollywood_Rap\Sidhu Moose Wala - Dawood.mp3,1.4971736669540405,0.38767150044441223,0.4596850872039795,0.24506833042800363,15.406655311584473,3.5406124591827393,2827.1506648834165,2905.36087329956,19.69256701128365,5863.079887701451,-0.006560670538414151,0.06452107361377014
82,Dataset/Bollywood_Rap\Sidhu Moose Wala - Death Route.mp3,1.4842594861984253,0.46152156591415405,0.43882042169570923,0.23462575364162352,9.10045051574707,-0.6796544790267944,2938.7491850521883,3072.9969479348315,21.048054677767563,6109.635171077449,0.03627591257891755,0.06354903050586468
83,Dataset/Bollywood_Rap\Sidhu Moose Wala - Devil - Skit.mp3,1.4143167734146118,0.4251970946788788,0.4940498471260071,0.2429849222082803,11.153507232666016,0.7045075297355652,2372.9579074916064,2676.3325261946866,20.13033325160882,4847.768701851602,-0.015018728406583054,0.049365152983792855
84,Dataset/Bollywood_Rap\Sidhu Moose Wala - Devil.mp3,1.4143167734146118,0.4251970946788788,0.4940498471260071,0.2429849222082803,11.153507232666016,0.7045075297355652,2372.9579074916064,2676.3325261946866,20.13033325160882,4847.768701851602,-0.015018728406583054,0.049365152983792855
85,Dataset/Bollywood_Rap\Sidhu Moose Wala - Dollar - Remix.mp3,1.4113043546676636,0.3509516716003418,0.42001986503601074,0.24383231651280074,12.095274925231934,-1.1648586988449097,3210.31000938206,3296.9084195601513,20.56187168188773,6757.866840022973,0.02647704589418316,0.0664877911927286
86,Dataset/Bollywood_Rap\Sidhu Moose Wala - Im Better Now - Skit.mp3,1.3278825283050537,0.3974635601043701,0.3758879005908966,0.21910092341137574,17.495698928833008,1.6174583435058594,2304.5942641833885,2937.1543898215996,20.603194960449155,4938.28380389944,-0.04077112919769908,0.04231146293440613
87,Dataset/Bollywood_Rap\Sidhu Moose Wala - Im Better Now.mp3,1.4139567613601685,0.4087978005409241,0.3805556893348694,0.22310306061034782,20.932437896728516,2.5293092727661133,2174.1132216847227,2721.811525389144,20.46760424504932,4602.79224537037,-0.04234955677911794,0.04265542045271328
88,Dataset/Bollywood_Rap\Sidhu Moose Wala - Intro.mp3,1.544851303100586,0.42649486660957336,0.47577404975891113,0.251068846822019,8.437732696533203,1.1262390613555908,2642.8378582114897,2942.3314126773557,20.406025638609435,5502.686562219686,0.0013126785502577823,0.0559899085090822
